height,time,diff
595631,1568911170,11890594958795.76
595632,1568911753,11890594958795.76
595633,1568912306,11890594958795.76
595634,1568912627,11890594958795.76
595635,1568913896,11890594958795.76
595636,1568914294,11890594958795.76
595637,1568914705,11890594958795.76
595638,1568915121,11890594958795.76
595639,1568915916,11890594958795.76
595640,1568916032,11890594958795.76
595641,1568916738,11890594958795.76
595642,1568916998,11890594958795.76
595643,1568917180,11890594958795.76
595644,1568917495,11890594958795.76
595645,1568918903,11890594958795.76
595646,1568919178,11890594958795.76
595647,1568919491,11890594958795.76
595648,1568919511,11890594958795.76
595649,1568919660,11890594958795.76
595650,1568920277,11890594958795.76
595651,1568922238,11890594958795.76
595652,1568922602,11890594958795.76
595653,1568924647,11890594958795.76
595654,1568925758,11890594958795.76
595655,1568925990,11890594958795.76
595656,1568926019,11890594958795.76
595657,1568926193,11890594958795.76
595658,1568926591,11890594958795.76
595659,1568926667,11890594958795.76
595660,1568927926,11890594958795.76
595661,1568927925,11890594958795.76
595662,1568928286,11890594958795.76
595663,1568928356,11890594958795.76
595664,1568929667,11890594958795.76
595665,1568929751,11890594958795.76
595666,1568930983,11890594958795.76
595667,1568931075,11890594958795.76
595668,1568931303,11890594958795.76
595669,1568931382,11890594958795.76
595670,1568931492,11890594958795.76
595671,1568932127,11890594958795.76
595672,1568934179,11890594958795.76
595673,1568935031,11890594958795.76
595674,1568935448,11890594958795.76
595675,1568935631,11890594958795.76
595676,1568935933,11890594958795.76
595677,1568936033,11890594958795.76
595678,1568936327,11890594958795.76
595679,1568937374,11890594958795.76
595680,1568937664,11890594958795.76
595681,1568937943,11890594958795.76
595682,1568937948,11890594958795.76
595683,1568939002,11890594958795.76
595684,1568939838,11890594958795.76
595685,1568940559,11890594958795.76
595686,1568940738,11890594958795.76
595687,1568940863,11890594958795.76
595688,1568940921,11890594958795.76
595689,1568941399,11890594958795.76
595690,1568941942,11890594958795.76
595691,1568944291,11890594958795.76
595692,1568946298,11890594958795.76
595693,1568946377,11890594958795.76
595694,1568947110,11890594958795.76
595695,1568947581,11890594958795.76
595696,1568948060,11890594958795.76
595697,1568948086,11890594958795.76
595698,1568948100,11890594958795.76
595699,1568948253,11890594958795.76
595700,1568949055,11890594958795.76
595701,1568949674,11890594958795.76
595702,1568950381,11890594958795.76
595703,1568950843,11890594958795.76
595704,1568951467,11890594958795.76
595705,1568952584,11890594958795.76
595706,1568952624,11890594958795.76
595707,1568952967,11890594958795.76
595708,1568953738,11890594958795.76
595709,1568953746,11890594958795.76
595710,1568954130,11890594958795.76
595711,1568954900,11890594958795.76
595712,1568955253,11890594958795.76
595713,1568955730,11890594958795.76
595714,1568955833,11890594958795.76
595715,1568955955,11890594958795.76
595716,1568956047,11890594958795.76
595717,1568956661,11890594958795.76
595718,1568957085,11890594958795.76
595719,1568957783,11890594958795.76
595720,1568958397,11890594958795.76
595721,1568960318,11890594958795.76
595722,1568961287,11890594958795.76
595723,1568963033,11890594958795.76
595724,1568963371,11890594958795.76
595725,1568963500,11890594958795.76
595726,1568963591,11890594958795.76
595727,1568963727,11890594958795.76
595728,1568964845,11890594958795.76
595729,1568965177,11890594958795.76
595730,1568965701,11890594958795.76
595731,1568966238,11890594958795.76
595732,1568966277,11890594958795.76
595733,1568966318,11890594958795.76
595734,1568966459,11890594958795.76
595735,1568967003,11890594958795.76
595736,1568967854,11890594958795.76
595737,1568968484,11890594958795.76
595738,1568968645,11890594958795.76
595739,1568968950,11890594958795.76
595740,1568969390,11890594958795.76
595741,1568969408,11890594958795.76
595742,1568969862,11890594958795.76
595743,1568969892,11890594958795.76
595744,1568970814,11890594958795.76
595745,1568970843,11890594958795.76
595746,1568970981,11890594958795.76
595747,1568971336,11890594958795.76
595748,1568971499,11890594958795.76
595749,1568972218,11890594958795.76
595750,1568972242,11890594958795.76
595751,1568972420,11890594958795.76
595752,1568972615,11890594958795.76
595753,1568973169,11890594958795.76
595754,1568973291,11890594958795.76
595755,1568975215,11890594958795.76
595756,1568975270,11890594958795.76
595757,1568976715,11890594958795.76
595758,1568977684,11890594958795.76
595759,1568978861,11890594958795.76
595760,1568980756,11890594958795.76
595761,1568981568,11890594958795.76
595762,1568981867,11890594958795.76
595763,1568982359,11890594958795.76
595764,1568983290,11890594958795.76
595765,1568983514,11890594958795.76
595766,1568983675,11890594958795.76
595767,1568984987,11890594958795.76
595768,1568985948,11890594958795.76
595769,1568986840,11890594958795.76
595770,1568987003,11890594958795.76
595771,1568988417,11890594958795.76
595772,1568988960,11890594958795.76
595773,1568989650,11890594958795.76
595774,1568990818,11890594958795.76
595775,1568990825,11890594958795.76
595776,1568990880,11890594958795.76
595777,1568991737,11890594958795.76
595778,1568991952,11890594958795.76
595779,1568992358,11890594958795.76
595780,1568992788,11890594958795.76
595781,1568995138,11890594958795.76
595782,1568995551,11890594958795.76
595783,1568996130,11890594958795.76
595784,1568996575,11890594958795.76
595785,1568997120,11890594958795.76
595786,1568997173,11890594958795.76
595787,1568997281,11890594958795.76
595788,1568997815,11890594958795.76
595789,1568999145,11890594958795.76
595790,1569000069,11890594958795.76
595791,1569000450,11890594958795.76
595792,1569000656,11890594958795.76
595793,1569000685,11890594958795.76
595794,1569000954,11890594958795.76
595795,1569002125,11890594958795.76
595796,1569003218,11890594958795.76
595797,1569004437,11890594958795.76
595798,1569004454,11890594958795.76
595799,1569004762,11890594958795.76
595800,1569005535,11890594958795.76
595801,1569006045,11890594958795.76
595802,1569006350,11890594958795.76
595803,1569006604,11890594958795.76
595804,1569007389,11890594958795.76
595805,1569007443,11890594958795.76
595806,1569009601,11890594958795.76
595807,1569010114,11890594958795.76
595808,1569010712,11890594958795.76
595809,1569011017,11890594958795.76
595810,1569011195,11890594958795.76
595811,1569011399,11890594958795.76
595812,1569011773,11890594958795.76
595813,1569011872,11890594958795.76
595814,1569012395,11890594958795.76
595815,1569012933,11890594958795.76
595816,1569013508,11890594958795.76
595817,1569014078,11890594958795.76
595818,1569014298,11890594958795.76
595819,1569015465,11890594958795.76
595820,1569016139,11890594958795.76
595821,1569016770,11890594958795.76
595822,1569017859,11890594958795.76
595823,1569017921,11890594958795.76
595824,1569018228,11890594958795.76
595825,1569018631,11890594958795.76
595826,1569019549,11890594958795.76
595827,1569020154,11890594958795.76
595828,1569021602,11890594958795.76
595829,1569023115,11890594958795.76
595830,1569023198,11890594958795.76
595831,1569024110,11890594958795.76
595832,1569025008,11890594958795.76
595833,1569027271,11890594958795.76
595834,1569027468,11890594958795.76
595835,1569027743,11890594958795.76
595836,1569029266,11890594958795.76
595837,1569029779,11890594958795.76
595838,1569030209,11890594958795.76
595839,1569030382,11890594958795.76
595840,1569030844,11890594958795.76
595841,1569030865,11890594958795.76
595842,1569030880,11890594958795.76
595843,1569031764,11890594958795.76
595844,1569033184,11890594958795.76
595845,1569034057,11890594958795.76
595846,1569034063,11890594958795.76
595847,1569034800,11890594958795.76
595848,1569034860,11890594958795.76
595849,1569035858,11890594958795.76
595850,1569036301,11890594958795.76
595851,1569036458,11890594958795.76
595852,1569036632,11890594958795.76
595853,1569036648,11890594958795.76
595854,1569036845,11890594958795.76
595855,1569036996,11890594958795.76
595856,1569037404,11890594958795.76
595857,1569038259,11890594958795.76
595858,1569038741,11890594958795.76
595859,1569039440,11890594958795.76
595860,1569039604,11890594958795.76
595861,1569039656,11890594958795.76
595862,1569040137,11890594958795.76
595863,1569040164,11890594958795.76
595864,1569040253,11890594958795.76
595865,1569041423,11890594958795.76
595866,1569041925,11890594958795.76
595867,1569042108,11890594958795.76
595868,1569042391,11890594958795.76
595869,1569043345,11890594958795.76
595870,1569043988,11890594958795.76
595871,1569044183,11890594958795.76
595872,1569044496,11890594958795.76
595873,1569044505,11890594958795.76
595874,1569045158,11890594958795.76
595875,1569045307,11890594958795.76
595876,1569045606,11890594958795.76
595877,1569045897,11890594958795.76
595878,1569045967,11890594958795.76
595879,1569047048,11890594958795.76
595880,1569047081,11890594958795.76
595881,1569047447,11890594958795.76
595882,1569047468,11890594958795.76
595883,1569047630,11890594958795.76
595884,1569047798,11890594958795.76
595885,1569047942,11890594958795.76
595886,1569047955,11890594958795.76
595887,1569050227,11890594958795.76
595888,1569050600,11890594958795.76
595889,1569051950,11890594958795.76
595890,1569052592,11890594958795.76
595891,1569052872,11890594958795.76
595892,1569052996,11890594958795.76
595893,1569053980,11890594958795.76
595894,1569054454,11890594958795.76
595895,1569055547,11890594958795.76
595896,1569056470,11890594958795.76
595897,1569056839,11890594958795.76
595898,1569057681,11890594958795.76
595899,1569058353,11890594958795.76
595900,1569058690,11890594958795.76
595901,1569058708,11890594958795.76
595902,1569058788,11890594958795.76
595903,1569059105,11890594958795.76
595904,1569059265,11890594958795.76
595905,1569059377,11890594958795.76
595906,1569059574,11890594958795.76
595907,1569060248,11890594958795.76
595908,1569061883,11890594958795.76
595909,1569062388,11890594958795.76
595910,1569062536,11890594958795.76
595911,1569063177,11890594958795.76
595912,1569063479,11890594958795.76
595913,1569065146,11890594958795.76
595914,1569065787,11890594958795.76
595915,1569067120,11890594958795.76
595916,1569068052,11890594958795.76
595917,1569068333,11890594958795.76
595918,1569069419,11890594958795.76
595919,1569070808,11890594958795.76
595920,1569070819,11890594958795.76
595921,1569070944,11890594958795.76
595922,1569071150,11890594958795.76
595923,1569071648,11890594958795.76
595924,1569072735,11890594958795.76
595925,1569073176,11890594958795.76
595926,1569073515,11890594958795.76
595927,1569074490,11890594958795.76
595928,1569076177,11890594958795.76
595929,1569076240,11890594958795.76
595930,1569076347,11890594958795.76
595931,1569076698,11890594958795.76
595932,1569077722,11890594958795.76
595933,1569077962,11890594958795.76
595934,1569078351,11890594958795.76
595935,1569078760,11890594958795.76
595936,1569079707,11890594958795.76
595937,1569080249,11890594958795.76
595938,1569080980,11890594958795.76
595939,1569083210,11890594958795.76
595940,1569083347,11890594958795.76
595941,1569083642,11890594958795.76
595942,1569083732,11890594958795.76
595943,1569084708,11890594958795.76
595944,1569086025,11890594958795.76
595945,1569086346,11890594958795.76
595946,1569086623,11890594958795.76
595947,1569087156,11890594958795.76
595948,1569087444,11890594958795.76
595949,1569087551,11890594958795.76
595950,1569087641,11890594958795.76
595951,1569087867,11890594958795.76
595952,1569088102,11890594958795.76
595953,1569088637,11890594958795.76
595954,1569088861,11890594958795.76
595955,1569090827,11890594958795.76
595956,1569091014,11890594958795.76
595957,1569091204,11890594958795.76
595958,1569091287,11890594958795.76
595959,1569091786,11890594958795.76
595960,1569093731,11890594958795.76
595961,1569094322,11890594958795.76
595962,1569094827,11890594958795.76
595963,1569095598,11890594958795.76
595964,1569096024,11890594958795.76
595965,1569096067,11890594958795.76
595966,1569096208,11890594958795.76
595967,1569096319,11890594958795.76
595968,1569096454,11890594958795.76
595969,1569096613,11890594958795.76
595970,1569096756,11890594958795.76
595971,1569096864,11890594958795.76
595972,1569096996,11890594958795.76
595973,1569097663,11890594958795.76
595974,1569097783,11890594958795.76
595975,1569098223,11890594958795.76
595976,1569099522,11890594958795.76
595977,1569099726,11890594958795.76
595978,1569100272,11890594958795.76
595979,1569100356,11890594958795.76
595980,1569100752,11890594958795.76
595981,1569101424,11890594958795.76
595982,1569102242,11890594958795.76
595983,1569104150,11890594958795.76
595984,1569104447,11890594958795.76
595985,1569104565,11890594958795.76
595986,1569105542,11890594958795.76
595987,1569105773,11890594958795.76
595988,1569105967,11890594958795.76
595989,1569106752,11890594958795.76
595990,1569107844,11890594958795.76
595991,1569108604,11890594958795.76
595992,1569109219,11890594958795.76
595993,1569109502,11890594958795.76
595994,1569109571,11890594958795.76
595995,1569110010,11890594958795.76
595996,1569110356,11890594958795.76
595997,1569111316,11890594958795.76
595998,1569111585,11890594958795.76
595999,1569112328,11890594958795.76
596000,1569112467,11890594958795.76
596001,1569112466,11890594958795.76
596002,1569113628,11890594958795.76
596003,1569113826,11890594958795.76
596004,1569114061,11890594958795.76
596005,1569114098,11890594958795.76
596006,1569114637,11890594958795.76
596007,1569114710,11890594958795.76
596008,1569116744,11890594958795.76
596009,1569117259,11890594958795.76
596010,1569117389,11890594958795.76
596011,1569117566,11890594958795.76
596012,1569117623,11890594958795.76
596013,1569120622,11890594958795.76
596014,1569120629,11890594958795.76
596015,1569122040,11890594958795.76
596016,1569123015,11890594958795.76
596017,1569123902,11890594958795.76
596018,1569124173,11890594958795.76
596019,1569124360,11890594958795.76
596020,1569124689,11890594958795.76
596021,1569124719,11890594958795.76
596022,1569125007,11890594958795.76
596023,1569126019,11890594958795.76
596024,1569126883,11890594958795.76
596025,1569128999,11890594958795.76
596026,1569130074,11890594958795.76
596027,1569130800,11890594958795.76
596028,1569131606,11890594958795.76
596029,1569132312,11890594958795.76
596030,1569133849,11890594958795.76
596031,1569133890,11890594958795.76
596032,1569133950,11890594958795.76
596033,1569134104,11890594958795.76
596034,1569134392,11890594958795.76
596035,1569135105,11890594958795.76
596036,1569135323,11890594958795.76
596037,1569135534,11890594958795.76
596038,1569136094,11890594958795.76
596039,1569136899,11890594958795.76
596040,1569137211,11890594958795.76
596041,1569138165,11890594958795.76
596042,1569138532,11890594958795.76
596043,1569138697,11890594958795.76
596044,1569138767,11890594958795.76
596045,1569139206,11890594958795.76
596046,1569140131,11890594958795.76
596047,1569140566,11890594958795.76
596048,1569141374,11890594958795.76
596049,1569142110,11890594958795.76
596050,1569142175,11890594958795.76
596051,1569142498,11890594958795.76
596052,1569142786,11890594958795.76
596053,1569142876,11890594958795.76
596054,1569143223,11890594958795.76
596055,1569143553,11890594958795.76
596056,1569143919,11890594958795.76
596057,1569144566,11890594958795.76
596058,1569145027,11890594958795.76
596059,1569145055,11890594958795.76
596060,1569148031,11890594958795.76
596061,1569148092,11890594958795.76
596062,1569148284,11890594958795.76
596063,1569148481,11890594958795.76
596064,1569148554,11890594958795.76
596065,1569148833,11890594958795.76
596066,1569149581,11890594958795.76
596067,1569149589,11890594958795.76
596068,1569150260,11890594958795.76
596069,1569150441,11890594958795.76
596070,1569151348,11890594958795.76
596071,1569151816,11890594958795.76
596072,1569151854,11890594958795.76
596073,1569152119,11890594958795.76
596074,1569153199,11890594958795.76
596075,1569153417,11890594958795.76
596076,1569153820,11890594958795.76
596077,1569154240,11890594958795.76
596078,1569154754,11890594958795.76
596079,1569155031,11890594958795.76
596080,1569155089,11890594958795.76
596081,1569156387,11890594958795.76
596082,1569157065,11890594958795.76
596083,1569158138,11890594958795.76
596084,1569158222,11890594958795.76
596085,1569159642,11890594958795.76
596086,1569159862,11890594958795.76
596087,1569160312,11890594958795.76
596088,1569160637,11890594958795.76
596089,1569160928,11890594958795.76
596090,1569161077,11890594958795.76
596091,1569161489,11890594958795.76
596092,1569162055,11890594958795.76
596093,1569162107,11890594958795.76
596094,1569162491,11890594958795.76
596095,1569162690,11890594958795.76
596096,1569163442,11890594958795.76
596097,1569165389,11890594958795.76
596098,1569165421,11890594958795.76
596099,1569165745,11890594958795.76
596100,1569167228,11890594958795.76
596101,1569167572,11890594958795.76
596102,1569169402,11890594958795.76
596103,1569171142,11890594958795.76
596104,1569172180,11890594958795.76
596105,1569172301,11890594958795.76
596106,1569172421,11890594958795.76
596107,1569172561,11890594958795.76
596108,1569172636,11890594958795.76
596109,1569172693,11890594958795.76
596110,1569173041,11890594958795.76
596111,1569173127,11890594958795.76
596112,1569173228,11890594958795.76
596113,1569173627,11890594958795.76
596114,1569174398,11890594958795.76
596115,1569174527,11890594958795.76
596116,1569174961,11890594958795.76
596117,1569176617,11890594958795.76
596118,1569177912,11890594958795.76
596119,1569178346,11890594958795.76
596120,1569178432,11890594958795.76
596121,1569178621,11890594958795.76
596122,1569179283,11890594958795.76
596123,1569179714,11890594958795.76
596124,1569179797,11890594958795.76
596125,1569181058,11890594958795.76
596126,1569182341,11890594958795.76
596127,1569182389,11890594958795.76
596128,1569182596,11890594958795.76
596129,1569182843,11890594958795.76
596130,1569182910,11890594958795.76
596131,1569183076,11890594958795.76
596132,1569183569,11890594958795.76
596133,1569183701,11890594958795.76
596134,1569183992,11890594958795.76
596135,1569184191,11890594958795.76
596136,1569184391,11890594958795.76
596137,1569184879,11890594958795.76
596138,1569184930,11890594958795.76
596139,1569185010,11890594958795.76
596140,1569185126,11890594958795.76
596141,1569185341,11890594958795.76
596142,1569185400,11890594958795.76
596143,1569186046,11890594958795.76
596144,1569187256,11890594958795.76
596145,1569187337,11890594958795.76
596146,1569188363,11890594958795.76
596147,1569188552,11890594958795.76
596148,1569189222,11890594958795.76
596149,1569190643,11890594958795.76
596150,1569190782,11890594958795.76
596151,1569190851,11890594958795.76
596152,1569191185,11890594958795.76
596153,1569191579,11890594958795.76
596154,1569192949,11890594958795.76
596155,1569193791,11890594958795.76
596156,1569193803,11890594958795.76
596157,1569194048,11890594958795.76
596158,1569194707,11890594958795.76
596159,1569195147,11890594958795.76
596160,1569195647,11890594958795.76
596161,1569195877,11890594958795.76
596162,1569195880,11890594958795.76
596163,1569197066,11890594958795.76
596164,1569197347,11890594958795.76
596165,1569197509,11890594958795.76
596166,1569197607,11890594958795.76
596167,1569202187,11890594958795.76
596168,1569203845,11890594958795.76
596169,1569205345,11890594958795.76
596170,1569205428,11890594958795.76
596171,1569207356,11890594958795.76
596172,1569209274,11890594958795.76
596173,1569209539,11890594958795.76
596174,1569209974,11890594958795.76
596175,1569210604,11890594958795.76
596176,1569210797,11890594958795.76
596177,1569211102,11890594958795.76
596178,1569211728,11890594958795.76
596179,1569211772,11890594958795.76
596180,1569212671,11890594958795.76
596181,1569213007,11890594958795.76
596182,1569214720,11890594958795.76
596183,1569215579,11890594958795.76
596184,1569216034,11890594958795.76
596185,1569216981,11890594958795.76
596186,1569217412,11890594958795.76
596187,1569217944,11890594958795.76
596188,1569219224,11890594958795.76
596189,1569219335,11890594958795.76
596190,1569221674,11890594958795.76
596191,1569221913,11890594958795.76
596192,1569222579,11890594958795.76
596193,1569222975,11890594958795.76
596194,1569223331,11890594958795.76
596195,1569224884,11890594958795.76
596196,1569225293,11890594958795.76
596197,1569225797,11890594958795.76
596198,1569227438,11890594958795.76
596199,1569228211,11890594958795.76
596200,1569229774,11890594958795.76
596201,1569230565,11890594958795.76
596202,1569230848,11890594958795.76
596203,1569231387,11890594958795.76
596204,1569232414,11890594958795.76
596205,1569232588,11890594958795.76
596206,1569234288,11890594958795.76
596207,1569235010,11890594958795.76
596208,1569235104,11890594958795.76
596209,1569235472,11890594958795.76
596210,1569236015,11890594958795.76
596211,1569237808,11890594958795.76
596212,1569238230,11890594958795.76
596213,1569240774,11890594958795.76
596214,1569241143,11890594958795.76
596215,1569241185,11890594958795.76
596216,1569241298,11890594958795.76
596217,1569242059,11890594958795.76
596218,1569243348,11890594958795.76
596219,1569243871,11890594958795.76
596220,1569244136,11890594958795.76
596221,1569244435,11890594958795.76
596222,1569245866,11890594958795.76
596223,1569246381,11890594958795.76
596224,1569247128,11890594958795.76
596225,1569247617,11890594958795.76
596226,1569247679,11890594958795.76
596227,1569247767,11890594958795.76
596228,1569249360,11890594958795.76
596229,1569250691,11890594958795.76
596230,1569250993,11890594958795.76
596231,1569253375,11890594958795.76
596232,1569253837,11890594958795.76
596233,1569253971,11890594958795.76
596234,1569255436,11890594958795.76
596235,1569255484,11890594958795.76
596236,1569256052,11890594958795.76
596237,1569257324,11890594958795.76
596238,1569257749,11890594958795.76
596239,1569257766,11890594958795.76
596240,1569258265,11890594958795.76
596241,1569259414,11890594958795.76
596242,1569260169,11890594958795.76
596243,1569261435,11890594958795.76
596244,1569261453,11890594958795.76
596245,1569261495,11890594958795.76
596246,1569261586,11890594958795.76
596247,1569261665,11890594958795.76
596248,1569261687,11890594958795.76
596249,1569261812,11890594958795.76
596250,1569264906,11890594958795.76
596251,1569265329,11890594958795.76
596252,1569265439,11890594958795.76
596253,1569266315,11890594958795.76
596254,1569266336,11890594958795.76
596255,1569266880,11890594958795.76
596256,1569267201,11890594958795.76
596257,1569267719,11890594958795.76
596258,1569268075,11890594958795.76
596259,1569268460,11890594958795.76
596260,1569269820,11890594958795.76
596261,1569271200,11890594958795.76
596262,1569271638,11890594958795.76
596263,1569272349,11890594958795.76
596264,1569273675,11890594958795.76
596265,1569274158,11890594958795.76
596266,1569274366,11890594958795.76
596267,1569278148,11890594958795.76
596268,1569280212,11890594958795.76
596269,1569280924,11890594958795.76
596270,1569280909,11890594958795.76
596271,1569281155,11890594958795.76
596272,1569281306,11890594958795.76
596273,1569282640,11890594958795.76
596274,1569282802,11890594958795.76
596275,1569282869,11890594958795.76
596276,1569283158,11890594958795.76
596277,1569283871,11890594958795.76
596278,1569284178,11890594958795.76
596279,1569284577,11890594958795.76
596280,1569284654,11890594958795.76
596281,1569285598,11890594958795.76
596282,1569286530,11890594958795.76
596283,1569287491,11890594958795.76
596284,1569288381,11890594958795.76
596285,1569288837,11890594958795.76
596286,1569290295,11890594958795.76
596287,1569291319,11890594958795.76
596288,1569292067,11890594958795.76
596289,1569292424,11890594958795.76
596290,1569292395,11890594958795.76
596291,1569292942,11890594958795.76
596292,1569293777,11890594958795.76
596293,1569294525,11890594958795.76
596294,1569294700,11890594958795.76
596295,1569295209,11890594958795.76
596296,1569296010,11890594958795.76
596297,1569296089,11890594958795.76
596298,1569297443,11890594958795.76
596299,1569297779,11890594958795.76
596300,1569298013,11890594958795.76
596301,1569298999,11890594958795.76
596302,1569299379,11890594958795.76
596303,1569300406,11890594958795.76
596304,1569300548,11890594958795.76
596305,1569300598,11890594958795.76
596306,1569300889,11890594958795.76
596307,1569301550,11890594958795.76
596308,1569303156,11890594958795.76
596309,1569303215,11890594958795.76
596310,1569304202,11890594958795.76
596311,1569305474,11890594958795.76
596312,1569305941,11890594958795.76
596313,1569306562,11890594958795.76
596314,1569306581,11890594958795.76
596315,1569306970,11890594958795.76
596316,1569307651,11890594958795.76
596317,1569308168,11890594958795.76
596318,1569309046,11890594958795.76
596319,1569309251,11890594958795.76
596320,1569309977,11890594958795.76
596321,1569310782,11890594958795.76
596322,1569310862,11890594958795.76
596323,1569311637,11890594958795.76
596324,1569312327,11890594958795.76
596325,1569313982,11890594958795.76
596326,1569315259,11890594958795.76
596327,1569316431,11890594958795.76
596328,1569316788,11890594958795.76
596329,1569317986,11890594958795.76
596330,1569318033,11890594958795.76
596331,1569318057,11890594958795.76
596332,1569319880,11890594958795.76
596333,1569321013,11890594958795.76
596334,1569321305,11890594958795.76
596335,1569321748,11890594958795.76
596336,1569323071,11890594958795.76
596337,1569323115,11890594958795.76
596338,1569323407,11890594958795.76
596339,1569325431,11890594958795.76
596340,1569325798,11890594958795.76
596341,1569326001,11890594958795.76
596342,1569326109,11890594958795.76
596343,1569326857,11890594958795.76
596344,1569326845,11890594958795.76
596345,1569327662,11890594958795.76
596346,1569327682,11890594958795.76
596347,1569327932,11890594958795.76
596348,1569328187,11890594958795.76
596349,1569328705,11890594958795.76
596350,1569329483,11890594958795.76
596351,1569329738,11890594958795.76
596352,1569330177,11890594958795.76
596353,1569330381,11890594958795.76
596354,1569331109,11890594958795.76
596355,1569332937,11890594958795.76
596356,1569333043,11890594958795.76
596357,1569334352,11890594958795.76
596358,1569334944,11890594958795.76
596359,1569335113,11890594958795.76
596360,1569335211,11890594958795.76
596361,1569335794,11890594958795.76
596362,1569335989,11890594958795.76
596363,1569336531,11890594958795.76
596364,1569336648,11890594958795.76
596365,1569336846,11890594958795.76
596366,1569337319,11890594958795.76
596367,1569337605,11890594958795.76
596368,1569337648,11890594958795.76
596369,1569337971,11890594958795.76
596370,1569338117,11890594958795.76
596371,1569338726,11890594958795.76
596372,1569339744,11890594958795.76
596373,1569340101,11890594958795.76
596374,1569340996,11890594958795.76
596375,1569342419,11890594958795.76
596376,1569342848,11890594958795.76
596377,1569343284,11890594958795.76
596378,1569343977,11890594958795.76
596379,1569344532,11890594958795.76
596380,1569344823,11890594958795.76
596381,1569346395,11890594958795.76
596382,1569346516,11890594958795.76
596383,1569346928,11890594958795.76
596384,1569347394,11890594958795.76
596385,1569347630,11890594958795.76
596386,1569348158,11890594958795.76
596387,1569348304,11890594958795.76
596388,1569348396,11890594958795.76
596389,1569349800,11890594958795.76
596390,1569350104,11890594958795.76
596391,1569351832,11890594958795.76
596392,1569352132,11890594958795.76
596393,1569352308,11890594958795.76
596394,1569353046,11890594958795.76
596395,1569353212,11890594958795.76
596396,1569353370,11890594958795.76
596397,1569353423,11890594958795.76
596398,1569353465,11890594958795.76
596399,1569353661,11890594958795.76
596400,1569353774,11890594958795.76
596401,1569353983,11890594958795.76
596402,1569354043,11890594958795.76
596403,1569355457,11890594958795.76
596404,1569356235,11890594958795.76
596405,1569356333,11890594958795.76
596406,1569356749,11890594958795.76
596407,1569356951,11890594958795.76
596408,1569356979,11890594958795.76
596409,1569358217,11890594958795.76
596410,1569358616,11890594958795.76
596411,1569359171,11890594958795.76
596412,1569360114,11890594958795.76
596413,1569361157,11890594958795.76
596414,1569361226,11890594958795.76
596415,1569361566,11890594958795.76
596416,1569361667,11890594958795.76
596417,1569361903,11890594958795.76
596418,1569361964,11890594958795.76
596419,1569362353,11890594958795.76
596420,1569362808,11890594958795.76
596421,1569363406,11890594958795.76
596422,1569363466,11890594958795.76
596423,1569363567,11890594958795.76
596424,1569363807,11890594958795.76
596425,1569363889,11890594958795.76
596426,1569364000,11890594958795.76
596427,1569364519,11890594958795.76
596428,1569365067,11890594958795.76
596429,1569365133,11890594958795.76
596430,1569365482,11890594958795.76
596431,1569366978,11890594958795.76
596432,1569367589,11890594958795.76
596433,1569369353,11890594958795.76
596434,1569370865,11890594958795.76
596435,1569371215,11890594958795.76
596436,1569373466,11890594958795.76
